"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC111093619",125.549430761117,0.788280444668835,0.511699003985715,1.54051588634877,0.123434653452771,0.410300578014108
"TENT5B",79.8763529763927,-0.707558404305005,0.459325343787531,-1.5404297060349,0.123455645049547,0.410306607202324
"LOC119870767",15.5448441688015,-1.73702674515036,1.12780464632095,-1.54018406540243,0.123515492906472,0.410452944157119
"UQCR11",1942.51493154666,0.77098779907571,0.50066335818728,1.53993254442901,0.123576796915388,0.410604081940374
"ANKRD40",2188.88000862506,-0.297700824041865,0.19336723185823,-1.53956190602205,0.123667177081274,0.410641952241616
"PEX6",1202.76007371416,0.618944100420733,0.401977526756835,1.539748018787,0.123621787041132,0.410641952241616
"LOC111090634",8.61880505849635,-2.8180957391507,1.83031273683234,-1.5396799041173,0.123638397652165,0.410641952241616
"NEIL1",631.260805416199,1.01151209536163,0.657013184252797,1.53956133545782,0.123667316253111,0.410641952241616
"IRX1",120.316549748517,-2.036324245176,1.32252247198545,-1.53972751942653,0.123626785882391,0.410641952241616
"RPS2",9552.78809514701,0.572154678092509,0.371705444800196,1.53926902631211,0.123738632278563,0.410826190842977
"LOC111097009",16.6834057403511,-2.26460848194692,1.4714331845854,-1.53904948296039,0.123792216398788,0.410951517915894
"LOC481522",6.43668101407266,-1.49582321091387,0.972186777216961,-1.53861711141135,0.123897798618754,0.411135717834849
"PPP1R3D",74.4253743936988,-0.769128409999042,0.499860069761483,-1.53868743779843,0.12388062060468,0.411135717834849
"LOC102153128",481.907369940365,1.17615876719779,0.764452904708738,1.53856275508027,0.123911077039937,0.411135717834849
"LOC119867167",41.2036408712395,-1.75977122554577,1.14372359125689,-1.53863331927243,0.123893839500857,0.411135717834849
"LOC106558984",10.5587490811518,-1.33360810441267,0.866883290594406,-1.53839405936436,0.123952293897578,0.411167330517979
"DNASE1L3",7.95036479089926,2.20028999094109,1.43020655521231,1.53844211028278,0.123940552688529,0.411167330517979
"LOC100682790",93.3256404529952,0.943495984956977,0.613339427387126,1.53829338670815,0.12397689600652,0.411196376708743
"PYCR1",848.049829747857,0.899909430650883,0.585057799828323,1.53815474456532,0.124010783231928,0.411256207650929
"LOC119872486",65.9122922558058,-2.1221062498724,1.37986809811503,-1.53790514671026,0.124071808721394,0.411302903318212
"SLC25A47",73.9815308946898,1.37886117478259,0.896585458884294,1.53790267410587,0.124072413378611,0.411302903318212
"LOC102153932",4.67705071598358,-3.25804708233886,2.11842015724582,-1.5379607634468,0.124058208665084,0.411302903318212
"LOC102155162",8.05557152255055,4.20588506923676,2.73508427601295,1.53775337239987,0.124108928273818,0.411371399758027
"FBL",882.518324787483,0.58376166801306,0.379657571617612,1.53760048963549,0.124146327681181,0.411442810131117
"GDF10",120.460952505485,1.22003800550717,0.79368801335469,1.53717579827169,0.124250265227989,0.411682122403768
"SIT1",10.6094113210698,-1.43676753099078,0.934649187962564,-1.53722653322235,0.12423784495606,0.411682122403768
"ATP5F1B",25585.0484083635,0.463551692556204,0.301594342463562,1.53700393969495,0.124292344611869,0.411768970085279
"LOC111096985",20.5688624514343,-2.86665449209211,1.86568494109133,-1.53651585482341,0.124411912280738,0.412092013842775
"LOC119868047",107.950755754621,-0.562960694676233,0.366397261787744,-1.53647626057413,0.124421615740198,0.412092013842775
"MIR8842",40.5650231388334,-1.20424826040031,0.783942338011491,-1.53614392540011,0.124503085208065,0.412309221688271
"GAN",348.889079710893,-1.21137194477263,0.788751623668951,-1.53580912979656,0.124585199896867,0.412423260278569
"EEF1AKNMT",721.830587983915,0.310771076341141,0.202339553993178,1.53588890658333,0.124565629361961,0.412423260278569
"LOC119864426",23.9140202284662,1.02580387911121,0.667909716432894,1.53584212637259,0.124577105012788,0.412423260278569
"LOC111095860",20.3840687463585,-1.34131476934734,0.873516649804553,-1.53553429078593,0.124652640709348,0.412488654221829
"LOC111091894",51.7364060135474,-1.61607492128204,1.0524220143263,-1.5355768876771,0.124642186293724,0.412488654221829
"LOC608800",304.532881324196,1.22356412932201,0.796791287623963,1.53561434258485,0.124632994423239,0.412488654221829
"LOC119869935",160.296148528409,-3.81083062748924,2.4828333556625,-1.53487168955501,0.124815348827469,0.412694177898502
"LOC476396",44.1680911817859,-0.91443308582533,0.59580137687681,-1.53479518731358,0.124834145349343,0.412694177898502
"CPLX2",43046.4992623625,0.557819931536317,0.363498621529798,1.53458609881025,0.124885529439169,0.412694177898502
"FBXL16",12224.1807837752,0.984295768432984,0.641161438772558,1.5351761801479,0.124740557674263,0.412694177898502
"NEMP1",350.389399822843,-0.650097325698805,0.423582802214959,-1.53475854614346,0.124843148828781,0.412694177898502
"STOM",643.356276011867,-0.481715983195753,0.313918182664285,-1.53452717872961,0.124900012193266,0.412694177898502
"RHBDL2",28.4555140155296,-0.99695115788838,0.649689308163666,-1.53450448600769,0.124905590489974,0.412694177898502
"LOC119864054",9.31595364712408,-3.33876871146913,2.17566211758057,-1.53459890875978,0.124882380883762,0.412694177898502
"LOC111092044",30.8272217708555,-2.864875080186,1.86625183933872,-1.5350956498996,0.124760334688732,0.412694177898502
"LOC119866580",45.8154411547205,-1.65483544649368,1.07820926355004,-1.53479987831404,0.124832992711846,0.412694177898502
"LOC111093832",156.04372281278,-0.602501492763404,0.392629191666276,-1.53453055848051,0.124899181403719,0.412694177898502
"CHN1",27244.8845994302,0.931407073018504,0.606807033783592,1.53493124034992,0.124800718786164,0.412694177898502
"LOC100684644",13.9884140926453,-0.949473331934844,0.618793656161051,-1.53439409483495,0.124932729481873,0.412731295996767
"GPR21",216.313256136251,-1.14764622161772,0.747989421200726,-1.53430809191852,0.124953875956696,0.412748610116631
"NOP14",1192.48956182188,0.425463805643627,0.277354951584998,1.5340047228731,0.125028490896111,0.41289727317034
"LOC111098542",179.96432309906,-0.894151677190893,0.582890592063661,-1.5339957264111,0.125030704145377,0.41289727317034
"CD320",357.84987540844,0.911786099145396,0.594513010226803,1.53366887429016,0.125111134828129,0.413110312862952
"CARM1",1024.37925237894,0.484527731272041,0.315959820256209,1.53351059283152,0.125150098695746,0.413186394548933
"LOC119881636",19.4908142765007,-2.21005903156749,1.4414488570922,-1.53322056533159,0.125221518799749,0.413317020205225
"LOC106557545",830.730443934251,0.576659442842338,0.376102003587988,1.53325278073779,0.125213584095423,0.413317020205225
"LOC102155800",3157.28123944609,0.458309053068669,0.298934980238772,1.53313959009614,0.12524146485606,0.413330282718397
"WNT3",144.240704385531,-0.631927322390418,0.412196080742261,-1.53307455338361,0.125257486682088,0.413330592497479
"PMM2",349.412913504329,0.69850897679896,0.455747003564891,1.53266828160178,0.125357608098578,0.413555800935431
"LOC111091004",7.59974737387032,-2.1967786601896,1.43325369633599,-1.53272143362024,0.125344505796251,0.413555800935431
"KCNK15",18.2576548369999,1.16096258679146,0.757612538577454,1.53239621531524,0.125424690842569,0.413724510914536
"MED29",1195.43067393013,0.831985549920395,0.543050230706568,1.53206002479345,0.125507623189328,0.413805604804022
"RAB5C",1597.39442795753,0.478129551254301,0.312075214708796,1.53209716350097,0.125498459617933,0.413805604804022
"METTL1",279.334390220999,0.604354548692138,0.394477521253393,1.53203798982485,0.125513060324179,0.413805604804022
"LOC102151141",641.561439288669,1.57089604721124,1.02524690780583,1.5322124214675,0.125470024290453,0.413805604804022
"LGSN",129.942567257776,-0.899301554506912,0.587034186000702,-1.53194068753236,0.12553707188778,0.413832192008115
"LOC111095026",4.24354750091095,-4.21407430271725,2.75114425801862,-1.53175330244305,0.125583323524034,0.41390514235112
"C35H6orf62",3326.46771186576,-0.489799587103349,0.319770593317628,-1.53172179474562,0.125591101767735,0.41390514235112
"ABHD17C",568.588085163173,0.484619659444591,0.316437140721517,1.53148792312937,0.125648848932012,0.413943362037852
"LOC106559021",16.3143889513131,-2.06046285370234,1.34543564684098,-1.53144660507561,0.125659053262607,0.413943362037852
"TM9SF3",5420.5289217894,-0.430072565156562,0.280833191832036,-1.53141643390139,0.125666505053341,0.413943362037852
"LOC102153088",61.9673929952206,-1.98041605179756,1.29308101189253,-1.5315483203168,0.125633933784514,0.413943362037852
"HDAC6",1124.11654004428,0.383128526386285,0.250201396291487,1.53128052866634,0.125700075711104,0.414001391636394
"MBP",130229.978177281,-0.815692458966216,0.532751758653574,-1.53109294472855,0.125746423271278,0.414044237064512
"NDUFA3",786.424618789013,0.832263654069282,0.543595745364603,1.53103415758168,0.125760950926493,0.414044237064512
"LOC100686188",18.1879393498121,-2.70494047658588,1.76671012563397,-1.53106071977441,0.125754386636206,0.414044237064512
"B4GALT6",4702.8025991204,0.376870613531677,0.246193658963101,1.5307892783224,0.125821480288905,0.414115000041373
"DCAKD",769.238791014335,0.589163737759289,0.384884781821267,1.53075352829327,0.125830318895038,0.414115000041373
"LOC111091987",8.42699113254607,-1.8039127804446,1.17844696264266,-1.53075432126308,0.125830122841061,0.414115000041373
"LOC102153069",16.8087770394411,2.54061064631734,1.65993765506837,1.53054582415187,0.12588167989373,0.414231498001814
"CLCA1",46.1479673591539,-2.66999038593641,1.74458240577925,-1.53044670007652,0.125906197012418,0.414259644030968
"AGT",14705.0300444249,-0.799297636957596,0.522322455592628,-1.53027622764315,0.12594836996774,0.414345867223991
"PLD4",184.859912740444,-0.89652629933419,0.585900888476316,-1.53016716131918,0.125975357516561,0.414382117829226
"CDK10",498.878603775854,0.595358189951796,0.389135116622836,1.52995235978366,0.126028521529862,0.414456863230836
"AK1",2730.63039477717,0.8430479320094,0.551075226423936,1.52982368211351,0.126060378001942,0.414456863230836
"YRDC",1445.49048337728,0.623758675165365,0.40773410543598,1.52981726779612,0.126061966145703,0.414456863230836
"KCNK4",298.270037095309,0.869661171927738,0.568432418626922,1.52992887708349,0.126034334626926,0.414456863230836
"LOC119870844",5.32550831301329,-2.68566458675191,1.75582479534722,-1.52957435950824,0.126122120147197,0.414548012879046
"P4HTM",2328.35093945329,0.624755448967256,0.408461976672561,1.5295314733006,0.126132742843359,0.414548012879046
"LOC111093940",11.979024239948,1.27140587514613,0.831249469058571,1.52951180418324,0.126137615017069,0.414548012879046
"SRM",545.968448084775,0.732467702663349,0.47907991261613,1.52890506025088,0.126287981614851,0.41491373641293
"HSDL1",1266.02395683008,-0.405041820079136,0.264940187920285,-1.52880475875938,0.126312852318387,0.41491373641293
"CHN2",5660.81940532256,1.14706430505392,0.750293890633919,1.5288199989004,0.12630907313555,0.41491373641293
"CTR9",1811.20995451246,0.394273758963029,0.257891426884669,1.52883623828004,0.126305046262833,0.41491373641293
"XRCC6",804.387046897411,0.403734834916552,0.264102718716032,1.52870381978406,0.126337884942508,0.414943439344143
"ZMYND8",2938.73480489177,0.371115320839465,0.242840951742898,1.52822379494038,0.126456982827172,0.415282043073288
"SNIP1",455.828697277153,0.273876161911516,0.179238207332388,1.5280010104298,0.126512287083664,0.41535853363121
"PEX5",1805.26348090325,0.328763033585516,0.215158638877895,1.52800294378183,0.126511807065375,0.41535853363121
"RTN2",1567.33206882724,0.811315942006648,0.531019682943238,1.52784532865116,0.126550944865117,0.415403462443593
"LOC119864357",21.0345725151129,0.803692526094692,0.526039794939888,1.52781697093189,0.126557987440426,0.415403462443593
"ANGEL1",583.570074339063,-0.398272936358039,0.26071026496683,-1.52764578106931,0.126600508535966,0.415490476351121
"DMWD",2222.3472514271,0.651129166565241,0.426331268008661,1.52728456818704,0.126690265104424,0.4157114716777
"LOC106558665",211.708420730778,-0.79143772603659,0.51826783186658,-1.52708248008789,0.126740502899238,0.4157114716777
"LOC111095920",19.1193030163416,-2.80758604070196,1.8385171406589,-1.52709266539433,0.126737970526873,0.4157114716777
"DQX1",74.3164487514587,1.66960711036847,1.09329790244033,1.52712916273028,0.126728896519029,0.4157114716777
"CMTM7",470.067503387723,0.719335003491134,0.471061066969069,1.52705254993694,0.126747944659498,0.4157114716777
"LOC119871989",75.9807475137012,0.823760377907176,0.539563598851649,1.5267159972622,0.126831647719426,0.415933433377874
"LOC119868649",5.76787707103445,-2.38208716713454,1.56052747442632,-1.52646281861217,0.126894643415441,0.416087439554043
"ZNF391",170.499972914882,-0.631032983074307,0.413472204123756,-1.52617993853205,0.1269650581993,0.416265730925058
"CDH12",760.72415680399,1.12896165437181,0.739805650855181,1.52602464318403,0.127003727395627,0.416287321702227
"OS9",2519.06990156072,0.373915886586884,0.24502608167755,1.52602483795562,0.12700367889094,0.416287321702227
"S100A5",57.5643551098606,1.04778148454962,0.686662937503766,1.52590365275667,0.127033860873863,0.416333504632073
"APBB1",11299.8192542208,0.555937285748577,0.36440734660775,1.5255929687581,0.127111264297502,0.416534576148525
"LOC111094466",394.5807185716,0.870708873799773,0.570831956262463,1.52533309364942,0.127176037442322,0.416694213589425
"PSMC5",6692.12893343083,0.505376714184768,0.331380154956861,1.52506632224418,0.127242556182041,0.41680690897803
"LOC475097",8.66683132137812,-1.83166298572749,1.20100374412506,-1.52511013782214,0.127231629026685,0.41680690897803
"LOC102152227",12.2843686752733,-2.55759491818288,1.67727633422721,-1.52485005958262,0.127296500566726,0.416878368211324
"IQCK",57.8783246031253,-0.746386845798896,0.489466813108465,-1.52489775774338,0.127284601246585,0.416878368211324
"PLD3",16528.6672886682,0.741214360060149,0.486279902782162,1.52425456166176,0.127445133048008,0.417258178929875
"LOC100856725",152.545553845324,0.634743006097545,0.41645857877942,1.52414438899995,0.127472646234974,0.417258178929875
"LOC111090229",14.6667102827905,-1.17086137309148,0.768217331816623,-1.52412777556412,0.127476795474221,0.417258178929875
"LOC119865909",20.5608801740724,-2.15376719246085,1.41309869069123,-1.52414492112176,0.127472513338209,0.417258178929875
"LOC119872293",252.047708282758,-1.32350726210581,0.868438100652257,-1.52400874755698,0.127506526033084,0.417302856672788
"CCDC6",3665.3566464012,-0.425524464870089,0.279284958343686,-1.523621133747,0.127603380758313,0.417439848564581
"CITED4",141.113248304283,0.935016050890676,0.613770921619111,1.52339581097151,0.12765970942311,0.417439848564581
"CCDC24",42.325590941179,1.09261142231477,0.717084384187954,1.52368597951282,0.127587173483823,0.417439848564581
"ARFGAP2",2574.85112989128,0.45533142132508,0.298876182410896,1.52347844399019,0.127639049667188,0.417439848564581
"DAPK3",1468.84707589311,0.613147288393318,0.402454939865089,1.5235178591642,0.127629196073719,0.417439848564581
"LOC102151315",20.6516188131532,-1.56773201288064,1.02914131418213,-1.52333988663795,0.127673692998253,0.417439848564581
"LMO7",1662.98871692299,0.857428152511656,0.562830469954878,1.52342170206314,0.127653235900038,0.417439848564581
"LOC102152827",11.8617586837559,-2.70860439158633,1.77808541531256,-1.52332636456061,0.127677074298924,0.417439848564581
"SPATA9",30.5461971119193,-1.00158581463272,0.657651852066363,-1.52297269670222,0.127765536435705,0.417466087950963
"SPARC",57358.0637347697,-0.457300220591097,0.300260206351362,-1.52301307638472,0.127755433947694,0.417466087950963
"LOC111097902",4.81351015604035,-1.69150257583493,1.11053304510664,-1.52314474863061,0.127722495525947,0.417466087950963
"LOC119868074",22.1502555707716,-1.40892965274493,0.925077798367099,-1.52303909490845,0.127748924769867,0.417466087950963
"GPM6B",35593.8118594578,-0.514640894975421,0.337894614676542,-1.5230810809698,0.127738421461164,0.417466087950963
"MBOAT1",273.274407993194,-0.457907770415445,0.300683267248267,-1.52289076344698,0.127786037013602,0.417480506169327
"UBE2E3",2660.82285515251,0.325361557963475,0.213659460889882,1.52280435702851,0.127807659596277,0.417498585916841
